author_id,institution,country_code,is_industry_elite,is_academic_elite,is_elite_overall
https://openalex.org/A5049153799,Alpha Omega Alpha Medical Honor Society,US,0,0,0
https://openalex.org/A5101571309,Universiti Sains Malaysia,MY,0,0,0
https://openalex.org/A5011437254,Princeton University,US,0,1,1
https://openalex.org/A5071541814,Unknown,Unknown,0,0,0
https://openalex.org/A5021444442,UNSW Sydney,AU,0,1,1
https://openalex.org/A5112149946,Unknown,Unknown,0,0,0
https://openalex.org/A5027905655,University of Southern Denmark,DK,0,0,0
https://openalex.org/A5112416197,Changsha University,CN,0,0,0
https://openalex.org/A5000576583,Unknown,Unknown,0,0,0
https://openalex.org/A5040773214,Sungkyunkwan University,KR,0,0,0
https://openalex.org/A5101406444,Quảng Bình University,VN,0,0,0
https://openalex.org/A5032095488,Unknown,Unknown,0,0,0
https://openalex.org/A5077426397,Dalle Molle Institute for Artificial Intelligence Research,CH,0,0,0
https://openalex.org/A5000954123,National University of Singapore,SG,0,1,1
https://openalex.org/A5038372609,Google (United States),US,1,0,1
https://openalex.org/A5039440055,Unknown,Unknown,0,0,0
https://openalex.org/A5045486337,Unknown,Unknown,0,0,0
https://openalex.org/A5049701126,Instituto Politécnico Nacional,MX,0,0,0
https://openalex.org/A5078862959,California University of Pennsylvania,US,0,1,1
https://openalex.org/A5082450455,University of Michigan,US,0,1,1
https://openalex.org/A5016348656,Institució Catalana de Recerca i Estudis Avançats,ES,0,0,0
https://openalex.org/A5101780958,Nanjing University of Chinese Medicine,CN,0,1,1
https://openalex.org/A5036050911,Jiangsu University,CN,0,0,0
https://openalex.org/A5101819061,Australian National University,AU,0,1,1
https://openalex.org/A5065423139,University of Illinois Urbana-Champaign,US,0,0,0
https://openalex.org/A5061340195,University of British Columbia,CA,0,1,1
https://openalex.org/A5108118084,Centre National de la Recherche Scientifique,FR,0,0,0
https://openalex.org/A5033376109,Nanyang Technological University,SG,0,1,1
https://openalex.org/A5046046128,Yunnan Normal University,CN,0,0,0
https://openalex.org/A5036865453,Beijing University of Posts and Telecommunications,CN,0,0,0
https://openalex.org/A5081017623,University of Bucharest,RO,0,0,0
https://openalex.org/A5002085979,Unknown,Unknown,0,0,0
https://openalex.org/A5101758654,Zhejiang Institute of Communications,CN,0,0,0
https://openalex.org/A5100462845,The University of Sydney,AU,0,1,1
https://openalex.org/A5035683291,Huaibei Normal University,CN,0,0,0
https://openalex.org/A5005117825,Centre Universitaire de Mila,DZ,0,0,0
https://openalex.org/A5070962435,Shanghai Jiao Tong University,CN,0,1,1
https://openalex.org/A5062119199,New Jersey Institute of Technology,US,0,0,0
https://openalex.org/A5076593865,Google (United States),US,1,0,1
https://openalex.org/A5002584135,Wuhan University,CN,0,0,0
https://openalex.org/A5082462498,Beijing Jiaotong University,CN,0,0,0
https://openalex.org/A5002212263,Australian National University,AU,0,1,1
https://openalex.org/A5004829991,Unknown,Unknown,0,0,0
https://openalex.org/A5091073331,Zhejiang A & F University,CN,0,0,0
https://openalex.org/A5008374141,Qatar Airways (Qatar),QA,0,0,0
https://openalex.org/A5061687942,Capital Medical University,CN,0,0,0
https://openalex.org/A5071112095,Cornell University,US,0,1,1
https://openalex.org/A5076804411,Politecnico di Torino,IT,0,0,0
https://openalex.org/A5109730096,University of Oxford,GB,0,1,1
https://openalex.org/A5047725424,Purdue University West Lafayette,US,0,1,1
https://openalex.org/A5048907728,Shanghai Jiao Tong University,CN,0,1,1
https://openalex.org/A5007003459,Unknown,Unknown,0,0,0
https://openalex.org/A5085178555,University of Surrey,GB,0,0,0
https://openalex.org/A5004920788,Unknown,Unknown,0,0,0
https://openalex.org/A5084566603,Unknown,Unknown,0,0,0
https://openalex.org/A5064157732,Google (United States),US,1,0,1
https://openalex.org/A5044698676,Georgetown University,US,0,0,0
https://openalex.org/A5081408444,Unknown,Unknown,0,0,0
https://openalex.org/A5074209565,Purdue University West Lafayette,US,0,1,1
https://openalex.org/A5100455661,Unknown,Unknown,0,0,0
https://openalex.org/A5101433524,Beijing Jiaotong University,CN,0,0,0
https://openalex.org/A5005479839,Unknown,Unknown,0,0,0
https://openalex.org/A5101153343,University of Oxford,GB,0,1,1
https://openalex.org/A5083332082,Microsoft Research (United Kingdom),GB,1,0,1
https://openalex.org/A5011220230,Unknown,Unknown,0,0,0
https://openalex.org/A5013053478,Unknown,Unknown,0,0,0
https://openalex.org/A5054461367,Naver (South Korea),KR,0,0,0
https://openalex.org/A5100386630,Unknown,Unknown,0,0,0
https://openalex.org/A5100459168,Kunming University of Science and Technology,CN,0,0,0
https://openalex.org/A5019248683,Fujian University of Traditional Chinese Medicine,CN,0,0,0
https://openalex.org/A5070128994,South China Agricultural University,CN,0,0,0
https://openalex.org/A5100418783,Kunming University of Science and Technology,CN,0,0,0
https://openalex.org/A5100361857,Qinghai University,CN,0,0,0
https://openalex.org/A5044665993,Fudan University,CN,0,1,1
https://openalex.org/A5046141922,Shihezi University,CN,0,0,0
https://openalex.org/A5058420913,Chinese Academy of Sciences,CN,0,0,0
https://openalex.org/A5031002895,Thorlabs (Germany),DE,0,0,0
https://openalex.org/A5100442321,Chinese Academy of Sciences,CN,0,0,0
https://openalex.org/A5073756389,Unknown,Unknown,0,0,0
https://openalex.org/A5029375723,Universitat Autònoma de Barcelona,ES,0,0,0
https://openalex.org/A5054490662,Unknown,Unknown,0,0,0
https://openalex.org/A5014596965,Riyadh Armed Forces Hospital,SA,0,0,0
https://openalex.org/A5026898193,Harbin Institute of Technology,CN,0,1,1
https://openalex.org/A5056213327,Unknown,Unknown,0,0,0
https://openalex.org/A5060335069,National Sun Yat-sen University,TW,0,0,0
https://openalex.org/A5073342482,University of Cambridge,GB,0,1,1
https://openalex.org/A5100630042,Jiangsu University,CN,0,0,0
https://openalex.org/A5010477635,Unknown,Unknown,0,0,0
https://openalex.org/A5103083596,Guangzhou University of Chinese Medicine,CN,0,0,0
https://openalex.org/A5091843570,Heilongjiang Institute of Technology,CN,0,0,0
https://openalex.org/A5008562740,Universitat Autònoma de Barcelona,ES,0,0,0
https://openalex.org/A5100364062,Xidian University,CN,0,0,0
https://openalex.org/A5015826285,National Taiwan University,TW,0,1,1
https://openalex.org/A5030684731,Qinghai University,CN,0,0,0
https://openalex.org/A5087850633,Unknown,Unknown,0,0,0
https://openalex.org/A5054394462,University of Patras,GR,0,0,0
https://openalex.org/A5048338308,De Lin Institute of Technology,TW,0,0,0
https://openalex.org/A5024430250,Beijing Language and Culture University,CN,0,0,0
https://openalex.org/A5101481141,ShangHai JiAi Genetics & IVF Institute,CN,0,0,0
https://openalex.org/A5015122283,Unknown,Unknown,0,0,0
https://openalex.org/A5040424302,Chinese Academy of Sciences,CN,0,0,0
https://openalex.org/A5007625243,UHC,US,0,0,0
https://openalex.org/A5069086621,Unknown,Unknown,0,0,0
https://openalex.org/A5101400153,Chinese Academy of Sciences,CN,0,0,0
https://openalex.org/A5074233262,Peking University,CN,0,1,1
https://openalex.org/A5100720510,Shenyang Medical College,CN,0,0,0
https://openalex.org/A5006471838,Unknown,Unknown,0,0,0
https://openalex.org/A5103266231,China Special Equipment Inspection and Research Institute,CN,0,0,0
https://openalex.org/A5110928079,Unknown,Unknown,0,0,0
https://openalex.org/A5009072190,Qingdao University of Technology,CN,0,0,0
https://openalex.org/A5009933171,Leibniz University Hannover,DE,0,0,0
https://openalex.org/A5007421671,University of Science and Technology of China,CN,0,1,1
https://openalex.org/A5081652296,Shenzhen Weiguang Biological Products (China),CN,0,0,0
https://openalex.org/A5101050130,University of Liverpool,GB,0,0,0
https://openalex.org/A5112569184,Maastricht University,NL,0,0,0
https://openalex.org/A5031769088,Unknown,Unknown,0,0,0
https://openalex.org/A5051297821,Unknown,Unknown,0,0,0
https://openalex.org/A5100333516,Hong Kong University of Science and Technology,HK,0,1,1
https://openalex.org/A5089404640,National University of Singapore,SG,0,1,1
https://openalex.org/A5058073627,Xi'an Jiaotong University,CN,0,0,0
https://openalex.org/A5100618357,Changchun University of Science and Technology,CN,0,0,0
https://openalex.org/A5100755351,Mahatma Gandhi Medical College and Research Institute,IN,0,0,0
https://openalex.org/A5068157871,University of Notre Dame,US,0,0,0
https://openalex.org/A5115589096,Capital University,US,0,0,0
https://openalex.org/A5100660205,Zhejiang A & F University,CN,0,0,0
https://openalex.org/A5000141831,University of Notre Dame,US,0,0,0
https://openalex.org/A5042259425,Foshan University,CN,0,0,0
https://openalex.org/A5100672590,Shandong University,CN,0,0,0
https://openalex.org/A5020153026,Georgia Institute of Technology,US,0,1,1
https://openalex.org/A5100748706,Southeast University,CN,0,0,0
https://openalex.org/A5074821819,Allen Institute for Brain Science,US,0,0,0
https://openalex.org/A5050467922,University of Waterloo,CA,0,1,1
https://openalex.org/A5077603212,Kyungpook National University,KR,0,0,0
https://openalex.org/A5071529609,Nanjing Tech University,CN,0,0,0
https://openalex.org/A5011507481,University of Oxford,GB,0,1,1
https://openalex.org/A5100682743,University of Pittsburgh,US,0,0,0
https://openalex.org/A5079026336,Whitehead Institute for Biomedical Research,US,0,0,0
https://openalex.org/A5101454723,University of Electronic Science and Technology of China,CN,0,0,0
https://openalex.org/A5037131488,Unknown,Unknown,0,0,0
https://openalex.org/A5063541070,"University of Maryland, Baltimore County",US,0,1,1
https://openalex.org/A5022272635,Florida State University,US,0,0,0
https://openalex.org/A5031517308,Artificial Intelligence Research Institute,ES,0,0,0
https://openalex.org/A5025512337,Cleveland State University,US,0,0,0
https://openalex.org/A5018942445,Intelligent Automation (United States),US,0,0,0
https://openalex.org/A5008661738,Carnegie Mellon University,US,0,1,1
https://openalex.org/A5051864449,Qingdao University,CN,0,0,0
https://openalex.org/A5070605476,Johns Hopkins University,US,0,1,1
https://openalex.org/A5107844594,Shanghai University,CN,0,0,0
https://openalex.org/A5100609434,Unknown,Unknown,0,0,0
https://openalex.org/A5086112796,Shandong University,CN,0,0,0
https://openalex.org/A5068979281,Beijing Institute of Technology,CN,0,1,1
https://openalex.org/A5108124525,National Tsing Hua University,TW,0,0,0
https://openalex.org/A5021992252,Unknown,Unknown,0,0,0
https://openalex.org/A5100414877,Sichuan Agricultural University,CN,0,0,0
https://openalex.org/A5053995594,National University of Defense Technology,CN,0,0,0
https://openalex.org/A5032644449,BC Platforms (Finland),FI,0,0,0
https://openalex.org/A5040126789,The University of Tokyo,JP,0,1,1
https://openalex.org/A5052730617,Unknown,Unknown,0,0,0
https://openalex.org/A5110766031,Shanghai Jiao Tong University,CN,0,1,1
https://openalex.org/A5101595789,Australian National University,AU,0,1,1
https://openalex.org/A5028468023,Seoul National University of Science and Technology,KR,0,1,1
https://openalex.org/A5056299576,Unknown,Unknown,0,0,0
https://openalex.org/A5045680105,Unknown,Unknown,0,0,0
https://openalex.org/A5073606755,Unknown,Unknown,0,0,0
https://openalex.org/A5088559113,Google (United States),US,1,0,1
https://openalex.org/A5045754297,Unknown,Unknown,0,0,0
https://openalex.org/A5025228118,"University of Maryland, Baltimore County",US,0,1,1
https://openalex.org/A5050630882,Xidian University,CN,0,0,0
https://openalex.org/A5100345321,Chongqing University of Posts and Telecommunications,CN,0,0,0
https://openalex.org/A5100371992,Shenyang Ligong University,CN,0,0,0
https://openalex.org/A5082259804,University of Science and Technology of China,CN,0,1,1
https://openalex.org/A5003076238,Yellow River Institute of Hydraulic Research,CN,0,0,0
https://openalex.org/A5080674767,Fujian Medical University,CN,0,0,0
https://openalex.org/A5019081110,Rajamangala University of Technology,TH,0,0,0
https://openalex.org/A5064469965,National University of Singapore,SG,0,1,1
https://openalex.org/A5100357107,Ministry of Transport,CN,0,0,0
https://openalex.org/A5100639215,Nanjing Agricultural University,CN,0,0,0
https://openalex.org/A5072396889,Unknown,Unknown,0,0,0
https://openalex.org/A5086674741,UF Health Shands Hospital,US,0,0,0
https://openalex.org/A5035295689,Huazhong University of Science and Technology,CN,0,0,0
https://openalex.org/A5100427076,Qingdao University,CN,0,0,0
https://openalex.org/A5059778915,Unknown,Unknown,0,0,0
https://openalex.org/A5102994315,Nanjing University of Chinese Medicine,CN,0,1,1
https://openalex.org/A5071967339,National University of Singapore,SG,0,1,1
https://openalex.org/A5026239594,"Agency for Science, Technology and Research",SG,0,0,0
https://openalex.org/A5100377840,Zhejiang Sci-Tech University,CN,0,0,0
https://openalex.org/A5038322250,University of Ljubljana,SI,0,0,0
https://openalex.org/A5111908492,Unknown,Unknown,0,0,0
https://openalex.org/A5045927598,University of Science and Technology of China,CN,0,1,1
https://openalex.org/A5100380463,Edith Cowan University,AU,0,0,0
https://openalex.org/A5029032414,Qingdao University,CN,0,0,0
https://openalex.org/A5034523015,Eindhoven University of Technology,NL,0,0,0
https://openalex.org/A5100389396,Tsinghua Sichuan Energy Internet Research Institute,CN,0,1,1
https://openalex.org/A5100390236,Tianjin Normal University,CN,0,0,0
https://openalex.org/A5005101751,Fujian Medical University,CN,0,0,0
https://openalex.org/A5100722219,XLAB (Slovenia),SI,0,0,0
https://openalex.org/A5103144603,University of Technology Sydney,AU,0,1,1
https://openalex.org/A5012543477,Centre National de la Recherche Scientifique,FR,0,0,0
https://openalex.org/A5060825472,Sorbonne Université,FR,0,1,1
https://openalex.org/A5043790437,South China Normal University,CN,0,0,0
https://openalex.org/A5083722247,University of Science and Technology of China,CN,0,1,1
https://openalex.org/A5021042598,Universidad del Noreste,MX,0,0,0
https://openalex.org/A5027308029,Alibaba Group (United States),US,1,0,1
https://openalex.org/A5100418978,Kunming University of Science and Technology,CN,0,0,0
https://openalex.org/A5005898634,Mitre (United States),US,0,0,0
https://openalex.org/A5101651167,Hefei University of Technology,CN,0,0,0
https://openalex.org/A5054911907,Universidad de Deusto,ES,0,0,0
https://openalex.org/A5100382963,University of Science and Technology of China,CN,0,1,1
https://openalex.org/A5114549755,Beijing Institute of Technology,CN,0,1,1
https://openalex.org/A5112012929,Centre National de la Recherche Scientifique,FR,0,0,0
https://openalex.org/A5071461852,Unknown,Unknown,0,0,0
https://openalex.org/A5049515640,Unknown,Unknown,0,0,0
https://openalex.org/A5036001582,Northeastern University,US,0,0,0
https://openalex.org/A5100779471,Jiangsu University of Technology,CN,0,0,0
https://openalex.org/A5076339674,Beijing Jiaotong University,CN,0,0,0
https://openalex.org/A5002928771,Peking University,CN,0,1,1
https://openalex.org/A5040981888,bbw University of Applied Sciences,DE,0,0,0
https://openalex.org/A5101529805,Hong Kong Polytechnic University,HK,0,1,1
https://openalex.org/A5100391896,Macao Polytechnic University,MO,0,0,0
https://openalex.org/A5103001848,Imperial College London,GB,0,1,1
https://openalex.org/A5080823547,Marquette University,US,0,0,0
https://openalex.org/A5055627037,Tianjin University of Technology,CN,0,0,0
https://openalex.org/A5034228010,Peking University,CN,0,1,1
https://openalex.org/A5100418568,Harbin University of Science and Technology,CN,0,0,0
https://openalex.org/A5070348998,Google (United States),US,1,0,1
https://openalex.org/A5091049278,Kunming University of Science and Technology,CN,0,0,0
https://openalex.org/A5045770650,Centre National de la Recherche Scientifique,FR,0,0,0
https://openalex.org/A5070173803,Guangdong University of Technology,CN,0,0,0
https://openalex.org/A5013928164,Sorbonne Université,FR,0,1,1
https://openalex.org/A5037947876,Hamad bin Khalifa University,QA,0,0,0
https://openalex.org/A5100365157,University of Oxford,GB,0,1,1
https://openalex.org/A5023341829,University of Science and Technology of China,CN,0,1,1
https://openalex.org/A5001474340,University of Tübingen,DE,0,0,0
https://openalex.org/A5048326379,Unknown,Unknown,0,0,0
https://openalex.org/A5102922412,Shanghai Jiao Tong University,CN,0,1,1
https://openalex.org/A5006206015,Tongji University,CN,0,1,1
https://openalex.org/A5014615052,Beijing University of Posts and Telecommunications,CN,0,0,0
https://openalex.org/A5051764820,Nankai University,CN,0,0,0
https://openalex.org/A5054243340,Norwegian University of Science and Technology,NO,0,0,0
https://openalex.org/A5108167803,Central South University,CN,0,0,0
https://openalex.org/A5102899011,Beihang University,CN,0,0,0
https://openalex.org/A5111013520,South China Agricultural University,CN,0,0,0
https://openalex.org/A5017082574,University of Illinois Chicago,US,0,0,0
https://openalex.org/A5100757234,Unknown,Unknown,0,0,0
https://openalex.org/A5101403543,Yale University,US,0,1,1
https://openalex.org/A5101671512,Hong Kong University of Science and Technology,HK,0,1,1
https://openalex.org/A5101438229,Chinese Academy of Medical Sciences & Peking Union Medical College,CN,0,0,0
https://openalex.org/A5101594845,University of Science and Technology of China,CN,0,1,1
https://openalex.org/A5076840318,Oldham Council,GB,0,0,0
https://openalex.org/A5041154840,Unknown,Unknown,0,0,0
https://openalex.org/A5100320553,South China University of Technology,CN,0,0,0
https://openalex.org/A5089486474,Unknown,Unknown,0,0,0
https://openalex.org/A5048981603,Hong Kong University of Science and Technology,HK,0,1,1
https://openalex.org/A5083428488,Centre Tecnologic de Telecomunicacions de Catalunya,ES,0,0,0
https://openalex.org/A5046894023,Unknown,Unknown,0,0,0
https://openalex.org/A5052754372,Unknown,Unknown,0,0,0
https://openalex.org/A5100771896,Unknown,Unknown,0,0,0
https://openalex.org/A5086527334,Stanford University,US,0,1,1
https://openalex.org/A5079693345,Unknown,Unknown,0,0,0
https://openalex.org/A5041755332,Amsterdam University of the Arts,NL,0,0,0
https://openalex.org/A5082928282,Georgia Institute of Technology,US,0,1,1
https://openalex.org/A5087606570,Unknown,Unknown,0,0,0
https://openalex.org/A5023621070,"University of California, Santa Cruz",US,0,0,0
https://openalex.org/A5028897543,University of Engineering & Management,IN,0,0,0
https://openalex.org/A5017606207,Unknown,Unknown,0,0,0
https://openalex.org/A5026018700,Unknown,Unknown,0,0,0
https://openalex.org/A5083622977,Unknown,Unknown,0,0,0
https://openalex.org/A5001594330,Sony Corporation (United States),US,0,0,0
https://openalex.org/A5100778603,North Carolina State University,US,0,0,0
https://openalex.org/A5032474098,"University of California, Santa Barbara",US,0,0,0
https://openalex.org/A5012794465,Anhui Agricultural University,CN,0,0,0
https://openalex.org/A5071585967,Unknown,Unknown,0,0,0
https://openalex.org/A5007130769,Queensland University of Technology,AU,0,0,0
https://openalex.org/A5030896164,The University of Texas at Austin,US,0,1,1
https://openalex.org/A5051052976,Unknown,Unknown,0,0,0
https://openalex.org/A5087920747,Beijing Institute of Technology,CN,0,1,1
https://openalex.org/A5056256317,Unknown,Unknown,0,0,0
https://openalex.org/A5018263416,Tianjin University,CN,0,0,0
https://openalex.org/A5027010844,Wuhu Hit Robot Technology Research Institute,CN,0,1,1
https://openalex.org/A5058798782,Boston University,US,0,1,1
https://openalex.org/A5019313718,Unknown,Unknown,0,0,0
https://openalex.org/A5065675832,National University of Singapore,SG,0,1,1
https://openalex.org/A5100614598,McGovern Institute for Brain Research,US,0,0,0
https://openalex.org/A5029123550,Broad Institute,US,0,0,0
https://openalex.org/A5100348344,Obuda University,HU,0,0,0
https://openalex.org/A5069782955,University of Technology Sydney,AU,0,1,1
https://openalex.org/A5053338416,The University of Sydney,AU,0,1,1
https://openalex.org/A5056265728,Nantong University,CN,0,0,0
https://openalex.org/A5069298091,Xinjiang Medical University,CN,0,0,0
https://openalex.org/A5100633936,Shanghai Jiao Tong University,CN,0,1,1
https://openalex.org/A5079602544,Unknown,Unknown,0,0,0
https://openalex.org/A5058178036,Technion – Israel Institute of Technology,IL,0,0,0
https://openalex.org/A5052504255,University of Bristol,GB,0,1,1
https://openalex.org/A5045637290,Tianjin University of Technology,CN,0,0,0
https://openalex.org/A5043494334,Jingdezhen Ceramic Institute,CN,0,0,0
https://openalex.org/A5100369260,Soochow University,CN,0,0,0
https://openalex.org/A5101977008,Wuyi University,CN,0,0,0
https://openalex.org/A5060981901,Unknown,Unknown,0,0,0
https://openalex.org/A5101750084,Shanghai University of Electric Power,CN,0,0,0
https://openalex.org/A5065907658,Alibaba Group (China),CN,1,0,1
https://openalex.org/A5051908963,"University of California, Los Angeles",US,0,0,0
https://openalex.org/A5052906032,Shandong University,CN,0,0,0
https://openalex.org/A5031809940,Unknown,Unknown,0,0,0
https://openalex.org/A5042578984,Fujitsu (Japan),JP,0,0,0
https://openalex.org/A5101697054,Unknown,Unknown,0,0,0
https://openalex.org/A5060166632,Microsoft Research (India),IN,1,0,1
https://openalex.org/A5104088461,Beijing Jiaotong University,CN,0,0,0
https://openalex.org/A5073141800,Unknown,Unknown,0,0,0
https://openalex.org/A5084296935,Unknown,Unknown,0,0,0
https://openalex.org/A5085968832,Guizhou University,CN,0,0,0
https://openalex.org/A5052965014,Unknown,Unknown,0,0,0
https://openalex.org/A5020541874,Unknown,Unknown,0,0,0
https://openalex.org/A5084689723,Chalmers University of Technology,SE,0,0,0
https://openalex.org/A5100341424,University of Liverpool,GB,0,0,0
https://openalex.org/A5071582484,Huazhong University of Science and Technology,CN,0,0,0
https://openalex.org/A5056799238,Unknown,Unknown,0,0,0
https://openalex.org/A5061088566,Unknown,Unknown,0,0,0
https://openalex.org/A5100621319,Inner Mongolia University of Technology,CN,0,0,0
https://openalex.org/A5028314781,Universitätsklinikum Aachen,DE,0,0,0
https://openalex.org/A5044662930,University of Potsdam,DE,0,0,0
https://openalex.org/A5024965898,Tongji University,CN,0,1,1
https://openalex.org/A5021751767,"Agency for Science, Technology and Research",SG,0,0,0
https://openalex.org/A5014490044,Ministry of Education of the People's Republic of China,CN,0,0,0
https://openalex.org/A5071200569,Ulsan College,KR,0,0,0
https://openalex.org/A5100730785,Entrust,GB,0,0,0
https://openalex.org/A5023274785,China Mobile (China),CN,0,0,0
https://openalex.org/A5007937949,University of Bristol,GB,0,1,1
https://openalex.org/A5059926864,Ministry of Education of the People's Republic of China,CN,0,0,0
https://openalex.org/A5063521444,Yonsei University,KR,0,1,1
https://openalex.org/A5044634366,Pontifícia Universidade Católica do Paraná,BR,0,0,0
https://openalex.org/A5100352754,Ningbo University,CN,0,0,0
https://openalex.org/A5077832834,Seoul National University,KR,0,1,1
https://openalex.org/A5019479187,Guangzhou University of Chinese Medicine,CN,0,0,0
https://openalex.org/A5101904821,Department of Mathematical Sciences,RU,0,0,0
https://openalex.org/A5073110676,NIHR Imperial Biomedical Research Centre,GB,0,0,0
https://openalex.org/A5003103666,University of Bristol,GB,0,1,1
https://openalex.org/A5100400130,Inner Mongolia Agricultural University,CN,0,0,0
https://openalex.org/A5024442284,Chinese Academy of Sciences,CN,0,0,0
https://openalex.org/A5065635207,Jiangnan University,CN,0,0,0
https://openalex.org/A5101797192,Shanghai Jiao Tong University,CN,0,1,1
https://openalex.org/A5115592065,Beijing Academy of Artificial Intelligence,CN,0,0,0
https://openalex.org/A5075765401,Taipei Municipal Jen-Ai Hospital,TW,0,0,0
https://openalex.org/A5041004771,Adobe Systems (United States),US,0,0,0
https://openalex.org/A5085211717,Institute of Post Graduate Medical Education and Research,IN,0,0,0
https://openalex.org/A5100337582,Beijing Technology and Business University,CN,0,0,0
https://openalex.org/A5101611838,Nitte University,IN,0,0,0
https://openalex.org/A5106668475,Unknown,Unknown,0,0,0
https://openalex.org/A5101424021,Unknown,Unknown,0,0,0
https://openalex.org/A5100353280,Tongji University,CN,0,1,1
https://openalex.org/A5023785888,Unknown,Unknown,0,0,0
https://openalex.org/A5102883290,Chinese Academy of Sciences,CN,0,0,0
https://openalex.org/A5100460147,Central South University,CN,0,0,0
https://openalex.org/A5010961909,Unknown,Unknown,0,0,0
https://openalex.org/A5004643540,Beijing Institute of Technology,CN,0,1,1
https://openalex.org/A5006312307,Unknown,Unknown,0,0,0
https://openalex.org/A5068985412,Adobe Systems (United States),US,0,0,0
https://openalex.org/A5027115167,Unknown,Unknown,0,0,0
https://openalex.org/A5100434317,Chinese Academy of Sciences,CN,0,0,0
https://openalex.org/A5066070154,Tencent (China),CN,1,0,1
https://openalex.org/A5101768740,Nanjing Agricultural University,CN,0,0,0
https://openalex.org/A5006452312,Rutgers Sexual and Reproductive Health and Rights,NL,0,0,0
https://openalex.org/A5074789327,National Laboratory of the Rockies,US,0,0,0
https://openalex.org/A5100669967,Tianjin University,CN,0,0,0
https://openalex.org/A5100352780,University of Southern California,US,0,1,1
https://openalex.org/A5016545538,Unknown,Unknown,0,0,0
https://openalex.org/A5037682307,University of Augsburg,DE,0,0,0
https://openalex.org/A5030100999,Unknown,Unknown,0,0,0
https://openalex.org/A5062211930,University of Leicester,GB,0,0,0
https://openalex.org/A5087158377,Xidian University,CN,0,0,0
https://openalex.org/A5003275797,Universidade de São Paulo,BR,0,0,0
https://openalex.org/A5079264223,Imperial College Healthcare NHS Trust,GB,0,1,1
https://openalex.org/A5026169938,Unknown,Unknown,0,0,0
https://openalex.org/A5080343454,Unknown,Unknown,0,0,0
https://openalex.org/A5100750859,University of Science and Technology Beijing,CN,0,0,0
https://openalex.org/A5100631216,Shenyang Institute of Automation,CN,0,0,0
https://openalex.org/A5100431149,Shanghai University,CN,0,0,0
https://openalex.org/A5100383569,Xiamen University,CN,0,0,0
https://openalex.org/A5101468579,University of Macau,MO,0,0,0
https://openalex.org/A5101954574,Capital Medical University,CN,0,0,0
https://openalex.org/A5055639036,University of Amsterdam,NL,0,1,1
https://openalex.org/A5027012300,Korea Advanced Institute of Science and Technology,KR,0,0,0
https://openalex.org/A5055430458,Université du Québec à Montréal,CA,0,0,0
https://openalex.org/A5088532122,West Virginia University,US,0,0,0
https://openalex.org/A5100421473,Kookmin University,KR,0,0,0
https://openalex.org/A5024747748,Mitsubishi Electric (United States),US,0,0,0
https://openalex.org/A5083048049,Singapore Management University,SG,0,0,0
https://openalex.org/A5010637524,Xi'an University of Science and Technology,CN,0,0,0
https://openalex.org/A5072191151,New Jersey Institute of Technology,US,0,0,0
https://openalex.org/A5009154893,Intel (United States),US,0,0,0
https://openalex.org/A5100515249,Beijing Institute of Technology,CN,0,1,1
https://openalex.org/A5007489034,University of Georgia,US,0,0,0
https://openalex.org/A5100336606,Shenyang Aerospace University,CN,0,0,0
https://openalex.org/A5029202186,First Affiliated Hospital of Gannan Medical University,CN,0,0,0
https://openalex.org/A5100455654,Ludong University,CN,0,0,0
https://openalex.org/A5090854835,Nanyang Technological University,SG,0,1,1
https://openalex.org/A5100439332,Hunan Institute of Science and Technology,CN,0,0,0
https://openalex.org/A5103234379,Unknown,Unknown,0,0,0
https://openalex.org/A5103459701,Sichuan University,CN,0,0,0
https://openalex.org/A5101585404,Unknown,Unknown,0,0,0
https://openalex.org/A5043534833,West Virginia University,US,0,0,0
https://openalex.org/A5100328272,BOE Technology Group (China),CN,0,0,0
https://openalex.org/A5101983249,University of Luxembourg,LU,0,0,0
https://openalex.org/A5100732031,eBay (Ireland),IE,0,0,0
https://openalex.org/A5107222721,FPT University,VN,0,0,0
https://openalex.org/A5008471432,RIKEN Center for Advanced Intelligence Project,JP,0,0,0
https://openalex.org/A5063841377,KTH Royal Institute of Technology,SE,0,1,1
https://openalex.org/A5111090196,Unknown,Unknown,0,0,0
https://openalex.org/A5100722046,Nanchang University,CN,0,0,0
https://openalex.org/A5060652607,Jiangnan University,CN,0,0,0
https://openalex.org/A5065139332,Velocity Clinical Research (United States),US,0,0,0
https://openalex.org/A5091730595,NIIT (India),IN,0,0,0
https://openalex.org/A5114208035,University of Wyoming,US,0,0,0
https://openalex.org/A5015925654,Unknown,Unknown,0,0,0
https://openalex.org/A5030304225,Box (United States),US,0,0,0
https://openalex.org/A5080635838,Leiden University Medical Center,NL,0,0,0
https://openalex.org/A5009390373,McMaster University,CA,0,0,0
https://openalex.org/A5025117413,Unknown,Unknown,0,0,0
https://openalex.org/A5100392089,Xihua University,CN,0,0,0
https://openalex.org/A5087894632,SUNY New Paltz,US,0,0,0
https://openalex.org/A5100427565,Second Affiliated Hospital of Zhejiang University,CN,0,1,1
https://openalex.org/A5034967388,University of Technology Sydney,AU,0,1,1
https://openalex.org/A5088120102,Humber Teaching NHS Foundation Trust,GB,0,0,0
https://openalex.org/A5058922471,University Hospital Ulm,DE,0,0,0
