author_id,is_treated,event_year_aligned,display_name,institution,country_code,is_industry_elite,is_academic_elite,is_elite_overall
https://openalex.org/A5080833032,0,2018,Dongyang Wu,Tianjin Energy Investment Group (China),CN,0.0,1.0,1
https://openalex.org/A5100409444,0,2018,Qiang Liu,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5073580810,0,2018,Wenling Li,National Institutes of Health,US,0.0,0.0,0
https://openalex.org/A5028578817,0,2018,Xueqiong Li,National University of Defense Technology,CN,0.0,1.0,1
https://openalex.org/A5055330742,0,2018,Shubha Sharma,Nanyang Technological University,SG,0.0,1.0,1
https://openalex.org/A5101692965,0,2018,Yan Liu,Gansu Agricultural University,CN,0.0,0.0,0
https://openalex.org/A5103280825,0,2018,Zhixin Qi,Beijing University of Posts and Telecommunications,CN,0.0,1.0,1
https://openalex.org/A5079496618,0,2018,Shang-Tse Chen,National Taiwan University,TW,0.0,1.0,1
https://openalex.org/A5103132105,0,2018,Shuang Liang,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5026109882,0,2018,Nabil Hamaoui,Citigroup,US,1.0,0.0,1
https://openalex.org/A5022944475,0,2018,Prasad Yarlagadda,Australian Research Council,AU,0.0,0.0,0
https://openalex.org/A5059582026,0,2018,Chris Cummins,Alpha Omega Alpha Medical Honor Society,US,0.0,0.0,0
https://openalex.org/A5100577769,0,2018,Yiyang Lin,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5001869485,0,2018,Hakan Bağcı,King Abdullah University of Science and Technology,SA,0.0,0.0,0
https://openalex.org/A5101818917,0,2018,Hao Wang,Tianjin University of Science and Technology,CN,0.0,1.0,1
https://openalex.org/A5030720196,0,2018,Shayan Behzadirafi,Water and Power Development Authority,PK,0.0,0.0,0
https://openalex.org/A5057993572,0,2018,Eleni Fotiadou,Nemo Healthcare (Netherlands),NL,0.0,0.0,0
https://openalex.org/A5100440706,0,2018,Amit Kumar,University of Cagliari,IT,0.0,0.0,0
https://openalex.org/A5083329970,0,2018,Carlos Sabillón,Ontario Power Generation,CA,0.0,0.0,0
https://openalex.org/A5054480184,0,2018,Caroline Heneka,Heidelberg University,DE,0.0,0.0,0
https://openalex.org/A5067645970,0,2018,Abdenour Amamra,Polytechnic School of Algiers,DZ,0.0,0.0,0
https://openalex.org/A5012349696,0,2018,Amin Ashraf Gandomi,"University of California, Santa Cruz",US,0.0,1.0,1
https://openalex.org/A5075091107,0,2018,Tsarafidy Raminosoa,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5017217632,0,2018,Hoi Tang,University of Hong Kong,HK,0.0,0.0,0
https://openalex.org/A5006941500,0,2018,Luca Lusuardi,University of Siena,IT,0.0,1.0,1
https://openalex.org/A5012637628,0,2018,Anshul Jaiswal,Indian Institute of Technology Roorkee,IN,0.0,1.0,1
https://openalex.org/A5073664557,0,2018,Dennis Diefenbach,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5002695897,0,2018,Jorge A. Ruiz‐Cruz,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5067399221,0,2018,Mazheruddin Syed,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5070128212,0,2018,De Cai,Guangdong Medical College,CN,0.0,0.0,0
https://openalex.org/A5055565056,0,2018,Jiewei Cao,China Institute of Atomic Energy,CN,0.0,1.0,1
https://openalex.org/A5056649142,0,2018,Galina Mirzaeva,University of Newcastle Australia,AU,0.0,0.0,0
https://openalex.org/A5020086523,0,2018,Shuang Yang,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5055582428,0,2018,Omri Weinstein,Hebrew University of Jerusalem,IL,0.0,1.0,1
https://openalex.org/A5086770810,0,2018,Italo Atzeni,University of Oulu,FI,0.0,1.0,1
https://openalex.org/A5044228369,0,2018,Jing Guo,Beijing Institute of Technology,CN,0.0,1.0,1
https://openalex.org/A5108000501,0,2018,Xue Yang,Shanghai Jiao Tong University,CN,0.0,1.0,1
https://openalex.org/A5019828141,0,2018,Changli Wu,Xiamen University,CN,0.0,1.0,1
https://openalex.org/A5004850659,0,2018,Manish Sharma,Chandigarh University,IN,0.0,1.0,1
https://openalex.org/A5054496352,0,2018,Hossam A. Abd el‐Ghany,Tanta University,EG,0.0,0.0,0
https://openalex.org/A5110261551,0,2018,Abdellah Aarab,Université Hassan 1er,MA,0.0,0.0,0
https://openalex.org/A5083448400,0,2018,Ola Rominiyi,Royal Hallamshire Hospital,GB,0.0,0.0,0
https://openalex.org/A5015885996,0,2018,Dylan Quintana,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5080293392,0,2018,Lukas Sevcik,University of Žilina,SK,0.0,0.0,0
https://openalex.org/A5027215045,0,2018,Su Hu,Beijing Language and Culture University,CN,0.0,0.0,0
https://openalex.org/A5057009746,0,2018,Ján Sláčik,Brno University of Technology,CZ,0.0,1.0,1
https://openalex.org/A5020415004,0,2018,Dmitry V. Lukichev,ITMO University,RU,0.0,1.0,1
https://openalex.org/A5101452676,0,2018,Lei Xue,Guizhou University,CN,0.0,0.0,0
https://openalex.org/A5101577161,0,2018,Yunfei Shi,Shanghai Academy of Social Sciences,CN,0.0,0.0,0
https://openalex.org/A5021172679,0,2018,Alessandro Maisto,University of Salerno,IT,0.0,1.0,1
https://openalex.org/A5088801492,0,2018,Bashar Zahawi,Khalifa University of Science and Technology,AE,0.0,1.0,1
https://openalex.org/A5100626646,0,2018,Wenyong Dong,Wuhan University,CN,0.0,1.0,1
https://openalex.org/A5078762063,0,2018,Marina A. Bellani,National Institutes of Health,US,0.0,0.0,0
https://openalex.org/A5090440659,0,2018,Jayanth R. Ramamurthy,Iowa State University,US,0.0,1.0,1
https://openalex.org/A5102009149,0,2018,Jicheng Dai,Japan Display (Japan),JP,0.0,0.0,0
https://openalex.org/A5108075277,0,2018,Nilanjana Datta,University of Cambridge,GB,0.0,1.0,1
https://openalex.org/A5074881692,0,2018,Maysum Panju,University of Waterloo,CA,0.0,1.0,1
https://openalex.org/A5100613119,0,2018,Ziheng Zhang,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5059951735,0,2018,Krishna Mohan Buddhiraju,Indian Institute of Technology Bombay,IN,0.0,1.0,1
https://openalex.org/A5012117483,0,2018,Urs Germann,Federal Office of Meteorology and Climatology MeteoSwiss,CH,0.0,0.0,0
https://openalex.org/A5080357849,0,2018,Haitham Kanakri,University of Indianapolis,US,0.0,0.0,0
https://openalex.org/A5075455584,0,2018,Gonzalo Iglesias,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5020863121,0,2018,Ahmed El-Mahdy,Nile University,EG,0.0,0.0,0
https://openalex.org/A5036068653,0,2018,Fang Zhu,Institute of Microelectronics,CN,0.0,0.0,0
https://openalex.org/A5068071077,0,2018,Peter Jin,Purdue University West Lafayette,US,0.0,1.0,1
https://openalex.org/A5083706722,0,2018,Anant Vemuri,St. Theresa’s Multi-Speciality Hospital,IN,0.0,0.0,0
https://openalex.org/A5067443278,0,2018,Reda Bakri,Mohammed V University,MA,0.0,0.0,0
https://openalex.org/A5048565183,0,2018,Juan M. Villanueva-Ramírez,Western Michigan University,US,0.0,0.0,0
https://openalex.org/A5001946688,0,2018,Yue Teng,Ministry of Health,MY,0.0,0.0,0
https://openalex.org/A5085894154,0,2018,Suzan Eren,Queen's University,CA,0.0,1.0,1
https://openalex.org/A5053568157,0,2018,Daniel Koehler,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5022032632,0,2018,Yaxiong Xu,Zhejiang University of Science and Technology,CN,0.0,1.0,1
https://openalex.org/A5067127694,0,2018,Jin Tan,National Renewable Energy Laboratory,US,0.0,0.0,0
https://openalex.org/A5059363561,0,2018,Dechuan Teng,Harbin Institute of Technology,CN,0.0,1.0,1
https://openalex.org/A5054955661,0,2018,Lei Feng,Beijing University of Posts and Telecommunications,CN,0.0,1.0,1
https://openalex.org/A5052517548,0,2018,Arya Kusumawardana,State University of Malang,ID,0.0,0.0,0
https://openalex.org/A5101200218,0,2018,Mingmin Zhao,Inner Mongolia Agricultural University,CN,0.0,0.0,0
https://openalex.org/A5073347672,0,2018,Zahra Zand,Sharif University of Technology,IR,0.0,1.0,1
https://openalex.org/A5083061893,0,2018,Xihao Wang,Northeastern University,US,0.0,1.0,1
https://openalex.org/A5100336208,0,2018,Li Wang,The University of Texas at Arlington,US,0.0,1.0,1
https://openalex.org/A5078082551,0,2018,Tingtian Li,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5042880796,0,2018,Azri Izhar,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5024383796,0,2018,Velimir Mihelčić,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5090985486,0,2018,Xin Feng,Beijing University of Posts and Telecommunications,CN,0.0,1.0,1
https://openalex.org/A5057818714,0,2018,Muhammad Zubair Khan,Kohsar University Murree,,0.0,0.0,0
https://openalex.org/A5061178482,0,2018,K. Sundararaman,Nvidia (United States),US,1.0,0.0,1
https://openalex.org/A5010961381,0,2018,Emil Mechkov,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5083116924,0,2018,Bunthern Kim,Institute of Technology of Cambodia,KH,0.0,0.0,0
https://openalex.org/A5067977474,0,2018,Pengfei Yao,People's Liberation Army 401 Hospital,CN,0.0,1.0,1
https://openalex.org/A5000578217,0,2018,Shaomin Wang,Thomas Jefferson University,US,0.0,0.0,0
https://openalex.org/A5112564141,0,2018,Neda Zamani Tajeddin,University of Warwick,GB,0.0,0.0,0
https://openalex.org/A5028880009,0,2018,Peihao Dong,Nanjing University of Aeronautics and Astronautics,CN,0.0,1.0,1
https://openalex.org/A5068068925,0,2018,Claudia Pasquero,University of Milano-Bicocca,IT,0.0,1.0,1
https://openalex.org/A5037640007,0,2018,Enrico Forestieri,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5035550099,0,2018,Oren Gilad,Doylestown Hospital,US,0.0,0.0,0
https://openalex.org/A5019465833,0,2018,Touheed Anwar Atif,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5028622237,0,2018,S. T. Yarymbash,National University Zaporizhzhia Polytechnic,UA,0.0,0.0,0
https://openalex.org/A5110526237,0,2018,Zhiqi Wu,Anhui University of Science and Technology,CN,0.0,0.0,0
https://openalex.org/A5101782342,0,2018,Zhenbo Liu,Nanjing University of Information Science and Technology,CN,0.0,1.0,1
https://openalex.org/A5057991039,0,2018,Xueying Cui,Taiyuan University of Science and Technology,CN,0.0,0.0,0
https://openalex.org/A5103271475,0,2018,Yue Qin,China Automotive Technology and Research Center,CN,0.0,1.0,1
https://openalex.org/A5021589076,0,2018,Junzhe Liu,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5069706571,0,2018,Zijie Zhuang,Tongji University,CN,0.0,1.0,1
https://openalex.org/A5077295889,0,2018,Yaonan Zhang,Chinese Academy of Sciences,CN,0.0,0.0,0
https://openalex.org/A5065914610,0,2018,Saif Sabah Sami,University of Baghdad,IQ,0.0,1.0,1
https://openalex.org/A5066020984,0,2018,Bethany M. Moore,Morgridge Institute for Research,US,0.0,0.0,0
https://openalex.org/A5025968934,0,2018,Cuihong Wen,Hunan Normal University,CN,0.0,0.0,0
https://openalex.org/A5052173035,0,2018,Jingqiang Chen,Nanjing University of Posts and Telecommunications,CN,0.0,1.0,1
https://openalex.org/A5100399240,0,2018,Seung‐Hoon Lee,Inha University,KR,0.0,1.0,1
https://openalex.org/A5060561712,0,2018,Daiki Yamaguchi,Fukushima Medical University,JP,0.0,0.0,0
https://openalex.org/A5054622792,0,2018,J. Bangarraju,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5102948545,0,2018,Shengkai Xu,Suzhou Municipal Hospital,CN,0.0,0.0,0
https://openalex.org/A5049483863,0,2018,Erik Wennerberg,Institute of Cancer Research,GB,0.0,0.0,0
https://openalex.org/A5038009477,0,2018,Chuang-Wei Liu,Tongji University,CN,0.0,1.0,1
https://openalex.org/A5017719372,0,2018,Tran Doan Huan,University of Science and Technology Liaoning,CN,0.0,0.0,0
https://openalex.org/A5052551208,0,2018,Konstantinos Konstantoudakis,Centre for Research and Technology Hellas,GR,0.0,0.0,0
https://openalex.org/A5055803270,0,2018,Jenni Raitoharju,University of Jyväskylä,FI,0.0,1.0,1
https://openalex.org/A5038888965,0,2018,Dongjie Ye,Fujian Medical University,CN,0.0,0.0,0
https://openalex.org/A5076364951,0,2018,Scott H. Hawley,Belmont University,US,0.0,0.0,0
https://openalex.org/A5101554723,0,2018,Xiangli Liu,Xidian University,CN,0.0,1.0,1
https://openalex.org/A5024573796,0,2018,Weiyang Xu,Chongqing University,CN,0.0,1.0,1
https://openalex.org/A5012429750,0,2018,Lijian Ding,Ningbo University,CN,0.0,0.0,0
https://openalex.org/A5114910830,0,2018,Bei Liu,Hohai University,CN,0.0,0.0,0
https://openalex.org/A5017829201,0,2018,Zehao Huang,Fujian University of Traditional Chinese Medicine,CN,0.0,0.0,0
https://openalex.org/A5003823888,0,2018,Sanjib Sur,University of South Carolina,US,0.0,1.0,1
https://openalex.org/A5101996455,0,2018,Zhiheng Yang,East China University of Science and Technology,CN,0.0,1.0,1
https://openalex.org/A5020320096,0,2018,Amin Sabet,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5044928399,0,2018,Saifullah Payami,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5030518914,0,2018,Antonio Campello,Wellcome Trust,GB,0.0,0.0,0
https://openalex.org/A5101837288,0,2018,Ning Xin,Chinese Academy of Sciences,CN,0.0,0.0,0
https://openalex.org/A5011134549,0,2018,S. Seyedtabaii,Shahed University,IR,0.0,0.0,0
https://openalex.org/A5002966797,0,2018,Long He,Pennsylvania State University,US,0.0,1.0,1
https://openalex.org/A5015718269,0,2018,Hamza Houassine,University of Bouira,DZ,0.0,0.0,0
https://openalex.org/A5006620203,0,2018,Marco Heurich,National Park Service,US,0.0,0.0,0
https://openalex.org/A5076755426,0,2018,Chumin Zhao,University of Alberta,CA,0.0,1.0,1
https://openalex.org/A5012915893,0,2018,Behzad Kordi,University of Manitoba,CA,0.0,1.0,1
https://openalex.org/A5059454224,0,2018,Wangpeng An,Coleman University,US,0.0,0.0,0
https://openalex.org/A5053367572,0,2018,Anette Duensing,Heidelberg University,DE,0.0,0.0,0
https://openalex.org/A5075757468,0,2018,Tao Liang,National University of Defense Technology,CN,0.0,1.0,1
https://openalex.org/A5071005959,0,2018,Piotr Dworakowski,Supergrid Institute,FR,0.0,0.0,0
https://openalex.org/A5015829618,0,2018,Rajeevan Chandel,National Institute of Technology Hamirpur,IN,0.0,1.0,1
https://openalex.org/A5089158944,0,2018,Matteo Berti,University of Zurich,CH,0.0,1.0,1
https://openalex.org/A5087560555,0,2018,Krishna M. Sivalingam,Indian Institute of Technology Madras,IN,0.0,1.0,1
https://openalex.org/A5101560152,0,2018,Yaqi Chen,Yanshan University,CN,0.0,0.0,0
https://openalex.org/A5073690222,0,2018,Tomáš Košan,University of West Bohemia,CZ,0.0,0.0,0
https://openalex.org/A5051737344,0,2018,Mingyu Cai,"University of California, Riverside",US,0.0,1.0,1
https://openalex.org/A5070413665,0,2018,Bruno Korbar,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5089028589,0,2018,Jennifer Scalici,Emory University,US,0.0,1.0,1
https://openalex.org/A5058905541,0,2018,Marco Lucamarini,York University,CA,0.0,1.0,1
https://openalex.org/A5090563946,0,2018,Zubair Baig,Deakin University,AU,0.0,1.0,1
https://openalex.org/A5058873268,0,2018,Ohad Kammar,University of Edinburgh,GB,0.0,1.0,1
https://openalex.org/A5001281769,0,2018,Cosimo Pinto,Roche (Switzerland),CH,0.0,0.0,0
https://openalex.org/A5021662164,0,2018,Aditya K. Jagannatham,Indian Institute of Technology Kanpur,IN,0.0,1.0,1
https://openalex.org/A5088502665,0,2018,Antonia Arvanitaki,Linköping University,SE,0.0,1.0,1
https://openalex.org/A5020768473,0,2018,Jae-Do Park,University of Denver,US,0.0,0.0,0
https://openalex.org/A5102952327,0,2018,Xinwei Yue,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5018876311,0,2018,Nick Whiteley,University of Bristol,GB,0.0,1.0,1
https://openalex.org/A5038352101,0,2018,Gilson Alexandre Ostwald Pedro da Costa,Universidade do Estado do Rio de Janeiro,BR,0.0,0.0,0
https://openalex.org/A5070230556,0,2018,Julie Nonnekens,Erasmus MC,NL,0.0,0.0,0
https://openalex.org/A5031563414,0,2018,Kazem Varesi,University of Applied Science and Technology,IR,0.0,0.0,0
https://openalex.org/A5011525161,0,2018,Ha Hoang Kha,Vietnam National University Ho Chi Minh City,VN,0.0,1.0,1
https://openalex.org/A5022255518,0,2018,Nan Hou,Chinese University of Hong Kong,HK,0.0,0.0,0
https://openalex.org/A5012387657,0,2018,Tomohiro Korikawa,NTT (Japan),JP,0.0,0.0,0
https://openalex.org/A5058591520,0,2018,Sotirios P. Sotiroudis,Aristotle University of Thessaloniki,GR,0.0,1.0,1
https://openalex.org/A5041969793,0,2018,Helen Mossop,Newcastle University,GB,0.0,1.0,1
https://openalex.org/A5066351389,0,2018,Vivienne Sze,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5101539674,0,2018,Oveis Abedinia,Nazarbayev University,KZ,0.0,0.0,0
https://openalex.org/A5001005188,0,2018,Michael Meidlinger,Thales (Austria),AT,0.0,0.0,0
https://openalex.org/A5052660139,0,2018,Nicola Laurenti,University of Padua,IT,0.0,0.0,0
https://openalex.org/A5036127620,0,2018,Ryan Stuchbery,Prostate Cancer Foundation of Australia,AU,0.0,0.0,0
https://openalex.org/A5110429161,0,2018,Eshant English,Hasso Plattner Institute,DE,0.0,0.0,0
https://openalex.org/A5018726799,0,2018,Liang Zhao,Qingdao Agricultural University,CN,0.0,0.0,0
https://openalex.org/A5036540153,0,2018,Muhammed Tawfiqul Islam,Cloud Computing Center,CN,0.0,0.0,0
https://openalex.org/A5018719028,0,2018,Hèctor Martínez,University of Córdoba,ES,0.0,0.0,0
https://openalex.org/A5100611881,0,2018,Guodong Chen,Central South University of Forestry and Technology,CN,0.0,1.0,1
https://openalex.org/A5102745829,0,2018,Fan Wei,Chinese Academy of Sciences,CN,0.0,0.0,0
https://openalex.org/A5084604606,0,2018,Vishal Patel,University of Southern California,US,0.0,1.0,1
https://openalex.org/A5013818860,0,2018,Hiroyuki Ishihara,NTT (Japan),JP,0.0,0.0,0
https://openalex.org/A5008879641,0,2018,Yushun Zhao,Hefei University of Technology,CN,0.0,0.0,0
https://openalex.org/A5062044760,0,2018,Soheil Ghafurian,Merck (Japan),JP,1.0,0.0,1
https://openalex.org/A5089494946,0,2018,Tongyang Xu,University College London,GB,0.0,1.0,1
https://openalex.org/A5001461789,0,2018,Sean D. Lawley,University of Utah,US,0.0,1.0,1
https://openalex.org/A5071366756,0,2018,Antoine Silvestre de Ferron,Université de Pau et des Pays de l'Adour,FR,0.0,0.0,0
https://openalex.org/A5101833250,0,2018,Tianyu Yang,Harbin Institute of Technology,CN,0.0,1.0,1
https://openalex.org/A5046459179,0,2018,Costică Moroşanu,Alexandru Ioan Cuza University,RO,0.0,0.0,0
https://openalex.org/A5110357310,0,2018,Han Zhao,Westlake University,CN,0.0,0.0,0
https://openalex.org/A5049937219,0,2018,Ahmed El Shafie,Apple (United States),US,1.0,0.0,1
https://openalex.org/A5103268496,0,2018,Upasana Roy,Columbia University Irving Medical Center,US,0.0,1.0,1
https://openalex.org/A5100449583,0,2018,Yuhang Wang,Qingdao University,CN,0.0,0.0,0
https://openalex.org/A5070792843,0,2018,Prathapasinghe Dharmawansa,University of Oulu,FI,0.0,1.0,1
https://openalex.org/A5012649998,0,2018,Mohsen Simab,"Islamic Azad University, Larestan Branch",IR,0.0,0.0,0
https://openalex.org/A5087192236,0,2018,Alessandra Rappa,European Institute of Oncology,IT,0.0,0.0,0
https://openalex.org/A5005841775,0,2018,Xavier Binefa,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5022409333,0,2018,Cangfeng Ding,Yan'an University,CN,0.0,0.0,0
https://openalex.org/A5079210025,0,2018,R. M. Banakar,KLE Technological University,IN,0.0,0.0,0
https://openalex.org/A5083473611,0,2018,Salah K. Elsayed,Taif University,SA,0.0,0.0,0
https://openalex.org/A5081533260,0,2018,Tuan Thanh Nguyen,Singapore University of Technology and Design,SG,0.0,1.0,1
https://openalex.org/A5044371217,0,2018,Ramzy S. Ali,Leibniz University Hannover,DE,0.0,1.0,1
https://openalex.org/A5078076154,0,2018,Britta Stordal,Middlesex University,GB,0.0,1.0,1
https://openalex.org/A5085265704,0,2018,Riccardo Briganti,University of Nottingham,GB,0.0,1.0,1
https://openalex.org/A5001394482,0,2018,Damian Wanta,Warsaw University of Technology,PL,0.0,1.0,1
https://openalex.org/A5058945362,0,2018,Charles Schneider,University of Pennsylvania,US,0.0,1.0,1
https://openalex.org/A5025079359,0,2018,Saeed Gazor,Queen's University,CA,0.0,1.0,1
https://openalex.org/A5063547553,0,2018,João Peças Lopes,Universidade do Porto,PT,0.0,0.0,0
https://openalex.org/A5040001076,0,2018,Chih-Shen Yeh,National Yang Ming Chiao Tung University,TW,0.0,1.0,1
https://openalex.org/A5107521876,0,2018,Dan Zhang,Chongqing University,CN,0.0,1.0,1
https://openalex.org/A5090286839,0,2018,Huilin Wang,Chongqing Normal University,CN,0.0,0.0,0
https://openalex.org/A5010010562,0,2018,François Rottenberg,KU Leuven,BE,0.0,1.0,1
https://openalex.org/A5100733720,0,2018,Sijia Zhang,Ludwig-Maximilians-Universität München,DE,0.0,1.0,1
https://openalex.org/A5115410065,0,2018,Xiaojie Shi,Huazhong University of Science and Technology,CN,0.0,1.0,1
https://openalex.org/A5018015497,0,2018,Jone Michelena,University of Zurich,CH,0.0,1.0,1
https://openalex.org/A5100648031,0,2018,Xu Li,Anhui Jianzhu University,CN,0.0,0.0,0
https://openalex.org/A5048726602,0,2018,Dazhi Ding,University of Science and Technology of China,CN,0.0,1.0,1
https://openalex.org/A5100354758,0,2018,Yang Zhou,Visionary Pharmaceuticals (United States),US,0.0,0.0,0
https://openalex.org/A5050320094,0,2018,Nils Bore,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5101722194,0,2018,Jiyu Wang,National Laboratory of the Rockies,US,0.0,0.0,0
https://openalex.org/A5026312781,0,2018,Shudong Huang,Ministry of Industry and Trade,CZ,0.0,0.0,0
https://openalex.org/A5059180650,0,2018,Kevin Sim,Edinburgh Napier University,GB,0.0,1.0,1
https://openalex.org/A5102774144,0,2018,Daniela Di Marcantonio,Fox Chase Cancer Center,US,0.0,0.0,0
https://openalex.org/A5059499345,0,2018,G. Lakshminarayanan,National Institute of Technology Tiruchirappalli,IN,0.0,1.0,1
https://openalex.org/A5102547829,0,2018,Shuai Shen,Wuhan Institute of Technology,CN,0.0,0.0,0
https://openalex.org/A5081342685,0,2018,Dongning Guo,Northwestern University,US,0.0,1.0,1
https://openalex.org/A5048766168,0,2018,Carmen Kahatt,PharmaMar (Spain),ES,0.0,0.0,0
https://openalex.org/A5100705562,0,2018,Guojie Li,Zhengzhou University,CN,0.0,0.0,0
https://openalex.org/A5077639299,0,2018,Nayana Mukherjee,Mahindra Group (India),IN,0.0,0.0,0
https://openalex.org/A5004262252,0,2018,Rutger H.T. Koornstra,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5037877880,0,2018,Emma E. Goldberg,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5102018409,0,2018,Nageswara Lalam,United States Department of Energy,US,0.0,0.0,0
https://openalex.org/A5058784740,0,2018,Sami Diab,Intermountain Healthcare,US,0.0,0.0,0
https://openalex.org/A5101908375,0,2018,Meiling Xu,Xi'an Jiaotong University,CN,0.0,1.0,1
https://openalex.org/A5032938856,0,2018,G. Montorsi,Polytechnic University of Turin,IT,0.0,1.0,1
https://openalex.org/A5004322198,0,2018,Aaron S. Coyner,Oregon Health & Science University,US,0.0,0.0,0
https://openalex.org/A5101517339,0,2018,Quan Yu,Wuhan University of Technology,CN,0.0,1.0,1
https://openalex.org/A5100420982,0,2018,Juan Li,Southwest University,CN,0.0,0.0,0
https://openalex.org/A5005521687,0,2018,Stefanie Peßenteiner,Private University College of Education of the Diocese of Linz,AT,0.0,0.0,0
https://openalex.org/A5082913650,0,2018,Alaa E. Abdel-Hakim,Assiut University,EG,0.0,1.0,1
https://openalex.org/A5100423044,0,2018,Zhao Zhang,National University of Defense Technology,CN,0.0,1.0,1
https://openalex.org/A5100631497,0,2018,Mingsheng Liao,Kunming University of Science and Technology,CN,0.0,0.0,0
https://openalex.org/A5055721287,0,2018,Weishi Li,Ministry of Education of the People's Republic of China,CN,0.0,1.0,1
https://openalex.org/A5004250701,0,2018,Janviere Umuhoza,Murata (United States),US,0.0,0.0,0
https://openalex.org/A5024463160,0,2018,Olivier Trescases,Rogers (United States),US,0.0,0.0,0
https://openalex.org/A5029098766,0,2018,Yini Li,Beijing University of Chinese Medicine,CN,0.0,0.0,0
https://openalex.org/A5100388291,0,2018,Yi Zhang,PLA Information Engineering University,CN,0.0,0.0,0
https://openalex.org/A5076028497,0,2018,Sibylle Loibl,Goethe University Frankfurt,DE,0.0,0.0,0
https://openalex.org/A5087380351,0,2018,Muhammad Afaq,King Fahd University of Petroleum and Minerals,SA,0.0,0.0,0
https://openalex.org/A5042592085,0,2018,Takatomo Kano,NTT (Japan),JP,0.0,0.0,0
https://openalex.org/A5011252820,0,2018,Jaechang Lim,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5040216542,0,2018,Óscar Déniz,TOBB University of Economics and Technology,TR,0.0,0.0,0
https://openalex.org/A5018059574,0,2018,S. P. Harsha,Indian Institute of Technology Roorkee,IN,0.0,1.0,1
https://openalex.org/A5016968509,0,2018,Ming Wu,Jinan University,CN,0.0,1.0,1
https://openalex.org/A5026421787,0,2018,Yannian Zhu,Nanjing University,CN,0.0,1.0,1
https://openalex.org/A5064234918,0,2018,Guoxing Zheng,Wuhan University,CN,0.0,1.0,1
https://openalex.org/A5076987349,0,2018,Kenji Nagamatsu,Hitachi (Japan),JP,1.0,0.0,1
https://openalex.org/A5082103530,0,2018,Toshihiro Hanawa,The University of Tokyo,JP,0.0,1.0,1
https://openalex.org/A5026710474,0,2018,Marçal Rusiñol,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5040727953,0,2018,Thomas Parnell,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5018275217,0,2018,Anand Singh Jalal,Devi Ahilya Vishwavidyalaya,IN,0.0,0.0,0
https://openalex.org/A5100391924,0,2018,Wei Wang,Pacific Northwest National Laboratory,US,0.0,0.0,0
https://openalex.org/A5041433572,0,2018,Ray Perlner,National Institute of Standards and Technology,US,0.0,0.0,0
https://openalex.org/A5103150810,0,2018,Anxiao Jiang,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5028202627,0,2018,Waqas A. Imtiaz,University of Engineering and Technology Peshawar,PK,0.0,1.0,1
https://openalex.org/A5001767062,0,2018,Khalid M. Saqr,"Arab Academy for Science, Technology, and Maritime Transport",EG,0.0,0.0,0
https://openalex.org/A5091049096,0,2018,Riad Hammoud,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5034786281,0,2018,Michelle R. Padget,National Institutes of Health,US,0.0,0.0,0
https://openalex.org/A5006754641,0,2018,Devrim Ünay,Izmir University,TR,0.0,0.0,0
https://openalex.org/A5004010369,0,2018,K. Deepa,SRM Institute of Science and Technology,IN,0.0,1.0,1
https://openalex.org/A5003931214,0,2018,Dong‐Joon Shin,Coconut Research Institute,CN,0.0,0.0,0
https://openalex.org/A5000783213,0,2018,Nengxiong Xu,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5059475495,0,2018,Lei Lin,University of Strathclyde,GB,0.0,1.0,1
